ID,Región,Comuna,Especie,Altura_m,Diametro_cm,Densidad_Arboles_ha,Carbono_Almacenado_tn,Indice_de_Vigor,Edad_Aprox_Anios,Cobertura_Copa_%
200,Aysén,Coyhaique,LaureliaSempervirens,14.806430883098296,30.336013166439898,313,44.58336321173081,0.5608123417775172,43,45.30302422399547
201,Aysen,Pto Montt,Nothofagus dombeyi,11.303246903167558,11.502958543280396,114,54.811397871742095,0.22840896156743862,44,15.25023962685923
202,Magallane,Valdvia,N. obliqua,11.391063993827952,21.208369843786684,365,37.40243193829415,0.8222111553077043,58,42.1154839408003
203,Aysén,Pto. Montt,Nothofagus dombeyi,21.195064960079826,49.44593993597022,396,60.11208402511699,0.2956022775042213,7,71.18783145759868
204,los rios,valdivia,Nothofagus dombey,28.421728712116554,26.545313528599277,510,42.49095493005019,0.7053626908966819,59,83.21410697492782
205,magallanes,coyhaique,Nothofagus pumilo,10.09177464912389,25.29276591796149,543,33.17735659549439,0.513215741779552,115,43.07977096506974
206,Los Ríoos,coyhaique,N. pumilio,9.7073997497872,26.500541654851595,172,50.567291537481275,0.5858976033527569,108,43.88686615032631
207,magallanes,Pta. Arenas,N. dombeyi,19.607070903372396,26.658476185456674,151,21.30325753482968,0.17960873882730288,37,66.21016850589217
208,Magallanes,Valdvia,Nothofagus dombey,11.230432353166778,35.74868869838384,227,72.1155510799401,0.7350231981781705,100,85.42176008842213
209,LosLagos,Puerto Montt,N. dombeyi,20.09177692114135,35.04866153177801,127,61.956484953675485,0.1886205190426311,75,31.364875219148818
210,los rios,Pta. Arenas,FitzroyaCupressoides,17.32673086763323,26.0924158693548,164,55.05454775371704,0.11347363762743912,23,45.21153652303495
211,Aysenn,Pta. Arenas,NothofagusPumilio,14.880113487510181,27.861625768620577,116,25.644728819078747,0.546679499888787,38,73.6778594841841
212,aysen,Punta Arenas,N. dombeyi,17.20635767260844,43.12773117990059,450,39.49714725389878,0.7092971369176653,82,58.77548554992308
213,Los Ríos,Pto. Montt,Laurelia semp.,16.90099184576697,14.896952455297498,527,50.60837652307778,0.05003583643475673,54,18.846907517116378
214,Aysenn,Punta Arenas,Laurelia sempervirens,14.101967511069121,29.42417983451279,237,46.053428434621885,0.06939531494054207,51,60.21861884498126
215,aysen,Puerto Montt,F. cupressoides,6.218194841807527,31.35246540351232,418,24.67152551828791,0.802679162705919,50,24.93970276778615
216,Los Ríoos,punta arenas,F. cupressoides,15.893253642945174,22.233171399008846,328,30.25356491695788,0.809032699507332,60,50.81727472627233
217,Magallanes,PuertoMontt,Nothofagus obliqua,22.86530183032082,28.848633965087025,353,45.753584046296325,0.2453047170590812,61,52.328261412835076
218,LosRios,coihaique,N. obliqua,6.956156683977383,20.883235391981167,576,30.750659021242512,0.6152282028002035,87,80.09626897799879
219,Magallanes,Coyaique,Nothofagus obliqua,10.171074899305276,36.371690707015034,309,70.57080985824892,0.4431800751446595,55,46.99954192099505
220,Aysén,Coyaique,Fitzroya cupres.,17.134134873830053,16.617933444956208,530,57.418075391087484,0.632696041403513,58,32.35539377887154
221,Aysén,Coyaique,FitzroyaCupressoides,15.192959313661403,40.62333662420059,393,37.94803836141453,0.8628792840992251,94,28.477307857282526
222,Aysén,coyhaique,Fitzroya cupres.,17.055910797921445,29.266948429104424,330,67.5373224202357,0.0798564245822565,85,79.94015013474689
223,LosLagos,punta arenas,LaureliaSempervirens,11.503408960861691,25.51966140566289,340,64.51559883010535,0.7779844259884543,32,23.680868353458273
224,Magallane,Pta Arenas,Fitzroya cupressoides,20.81229143296153,19.953029003457264,169,54.33437534580379,0.4930291045210393,23,44.0694848706515
225,Los Lagoss,Punta Arenas,LaureliaSempervirens,15.234502828451054,40.306577959874645,203,49.40620649804069,0.5641269437619965,31,24.97384919415576
226,los lagos,Pto. Montt,Nothofagus oblqua,18.484927611715285,23.481378659660407,303,45.522892876552405,0.6539313600171203,52,71.86432320915003
227,LosRios,Pto Montt,NothofagusObliqua,16.60138705485548,18.32751440505517,152,41.90091938327515,0.9226231491291074,23,47.94981119796952
228,LosLagos,PuertoMontt,Nothofagus obliqua,15.877474839804963,40.51463319008119,561,29.948121211882196,0.05671995355173787,101,38.091495244544966
229,los rios,Puerto Montt,NothofagusDombeyi,18.13416828514065,20.956941865053416,527,72.92493132646999,0.029476352124447658,55,38.887971250117346
230,LosRios,coihaique,N. dombeyi,15.932439769834753,29.05517685855513,474,42.19230171843175,0.17826178148877347,11,78.17713653783835
231,Los Lagos,coihaique,Nothofagus pumilo,9.04900485952244,38.18803775737263,429,50.42300914568499,0.9864477260267365,33,54.30191634355505
232,Magallanes,coyhaique,N. pumilio,20.436784128579824,31.57957602780954,153,36.34628215549071,0.7150763673777757,47,67.42942809050109
233,magallanes,Valdvia,Nothofagus pumilio,19.090636431240917,47.30851545869974,375,46.10824225086005,0.6146411190545019,73,81.76308130005476
234,Magalanes,Pta. Arenas,NothofagusDombeyi,4.465748043210951,21.650496317123224,434,92.76166135804613,0.0470390534147479,98,82.13933408325136
235,Magalanes,PuertoMontt,N. dombeyi,11.728998575621613,27.894886634002592,130,39.11003144382159,0.8791102238929648,117,36.28072434702905
236,magallanes,Pto. Montt,N. pumilio,20.211802312464034,28.668218597323182,234,71.72893661812327,0.8127568532971595,111,86.19610105171083
237,los lagos,Coyhaique,NothofagusPumilio,5.865357267610831,36.21234952573995,157,49.582917242691515,0.6648000438670849,62,11.990070561168436
238,Los Lagos,Pto. Montt,FitzroyaCupressoides,19.717834409503723,42.88623127838093,204,60.19907695241969,0.3391308154847027,12,40.146844881293255
239,Aysenn,Puerto Montt,Nothofagus pumilo,14.293887321728747,30.73616509628697,365,68.66870383094377,0.07050495556825731,46,81.66390860070733
240,Magallane,Pta. Arenas,F. cupressoides,21.701412851669954,28.623361696397158,109,54.08401076608996,0.5800384879009225,80,31.970950385358634
241,Los Lagos,coihaique,L. sempervirens,14.994266054622681,15.170081321701348,595,44.72439265429565,0.7196945714608375,46,31.84651602570547
242,aysen,Pta Arenas,Nothofagus dombeyi,11.389660035021862,31.12381189796695,352,47.20863532576341,0.09424035047724744,17,34.2097828065511
243,Magalanes,Valdivia,Nothofagus pumilo,16.540428303795704,23.496999900035465,394,47.71357277530493,0.6337676597984959,30,58.98507078775378
244,LosRios,valdivia,Nothofagus dombeyi,14.848072552450068,36.1843631059877,255,77.96555835373118,0.28636606788715857,22,45.06662204914831
245,Aysen,valdivia,N. dombeyi,10.945744329296597,25.90315810781972,257,27.73811334259414,0.7642442212198117,46,68.1387869082674
246,Los Lagos,coyhaique,Nothofagus dombeyi,26.091717415056934,27.593619456299287,136,23.439095633108106,0.539615850601837,55,81.59285140517326
247,Los Ríoos,Pto Montt,L. sempervirens,10.144509092078426,15.397319854164305,218,24.43920624203349,0.1290367878104367,117,63.93594999542885
248,Los Ríoos,coihaique,N. obliqua,3.78522312470103,11.885479162374612,166,36.59102849641366,0.526519447733236,88,26.35733761580604
249,los rios,Coyhaique,Nothofagus pumilio,22.908494840607464,48.60987040183611,341,60.50124615797543,0.39573686336671865,20,84.61455218884018
250,Aysenn,Puerto Montt,Nothofagus obliqua,12.082182638420367,31.29683909565276,398,61.421289386062966,0.1803559682816519,105,31.15942986779828
251,Los Lagoss,punta arenas,NothofagusObliqua,13.516133695171522,34.04335477630609,562,40.88746037889939,0.8415157240621232,7,21.99154362625265
252,Los Ríos,Valdivia,NothofagusObliqua,13.21046967685483,20.87705036817247,312,49.572627085102404,0.0110284484991362,95,17.197382308876872
253,Magalanes,Pta Arenas,NothofagusDombeyi,12.15174282920837,38.75523607178613,407,33.25552047368248,0.31212827687810596,83,55.07069925329325
254,LosRios,Validvia,F. cupressoides,11.16903764368277,36.9513989590436,200,34.64671568890448,0.012595038169426753,102,19.100996998452146
255,Los Ríos,coihaique,Nothofagus dombeyi,10.015913487515178,21.975728055771903,155,58.69800258517318,0.09600694650615271,49,21.10207072901046
256,Aysén,Valdivia,Nothofagus dombey,15.323798808522827,19.40494564154613,431,65.71526091662597,0.29709621917308104,26,34.00243844763973
257,aysen,coyhaique,N. obliqua,12.990062211621824,22.67472316172727,423,42.84771763354786,0.05427118538937359,108,32.532240774757106
258,Los Lagoss,Pta Arenas,Nothofagus dombey,18.65181095166973,29.71717351292888,338,74.52522681246205,0.5966305323571411,27,58.33916082657139
259,magallanes,coihaique,Nothofagus obliqua,17.41347025808077,31.671070031402255,492,64.48408023179165,0.08686290798618279,63,75.33962235781452
260,Aysen,Punta Arenas,F. cupressoides,10.36243903237298,30.38394008238651,330,73.87588778383326,0.7017136340660952,66,70.9079724962314
261,Los Ríos,Pto Montt,Nothofagus pumilo,15.54260638036178,42.98730108640204,461,45.48592896357623,0.05264211262716112,117,30.998756377318138
262,Los Lagos,Pto. Montt,Nothofagus oblqua,12.910808379393233,22.850431499039416,480,72.81029368448968,0.0593088948010968,72,29.624839838878394
263,Los Ríos,PuertoMontt,FitzroyaCupressoides,10.041697786831673,19.133380089710805,191,82.69313959963662,0.30532589903326635,119,87.26332240855741
264,LosRios,coihaique,NothofagusPumilio,18.447157852575664,30.000990218518204,378,43.81223699965971,0.8965715249692775,58,10.65889932735681
265,Aysen,Pto Montt,LaureliaSempervirens,14.393373603458176,13.069151841690537,546,47.687464424478705,0.6413932487233165,61,80.37764264481726
266,los lagos,Valdvia,N. obliqua,12.962249899147604,36.957374985106185,208,35.784222463904015,0.7701312919289194,109,25.978281529792397
267,magallanes,Pta. Arenas,Nothofagus obliqua,10.722163817883605,30.979632644761267,416,32.836773557587584,0.14155210947710606,27,85.78274584718143
268,magallanes,punta arenas,Laurelia sempervirens,9.860316194633306,26.619619590900538,267,33.01172988100558,0.8341254332472459,115,37.38458278620158
269,Aysenn,valdivia,LaureliaSempervirens,24.94384011957273,26.06447126750861,399,37.82800802319061,0.00814624819423515,64,45.228141911460185
270,Aysén,coyhaique,NothofagusObliqua,16.670593248149984,39.09995782121233,569,54.12106968478357,0.21305735073300613,77,66.56964911555048
271,Los Lagos,coyhaique,LaureliaSempervirens,9.544354813985917,38.78147935338531,507,38.462006908679726,0.6160923211499935,92,57.013524117860825
272,magallanes,Pta Arenas,Nothofagus dombey,16.439329491614064,27.53628141586647,534,53.66243831880302,0.37524640859405034,89,35.43514637654582
273,Magallanes,PuertoMontt,NothofagusPumilio,20.31008088397769,35.91768823557879,541,53.97267726792428,0.9841933917185635,109,54.30647326942588
274,magallanes,coihaique,Nothofagus pumilo,15.837588062650212,38.633704618403385,317,42.94813409188432,0.030339246818318233,114,68.4565507490309
275,Los Ríoos,coihaique,Nothofagus pumilio,21.870106710665624,33.35526225624713,321,49.06044343146042,0.9985981679365432,59,13.386795672199368
276,Magalanes,Validvia,N. dombeyi,7.285934289650164,27.945349803712748,260,42.0813141097053,0.6236278328613161,84,10.89594442045633
277,LosRios,Valdivia,L. sempervirens,5.043389763098947,33.81167707490601,115,45.33890340085322,0.5587069945960965,67,46.6453551258313
278,Los Lagoss,PuertoMontt,F. cupressoides,16.302587109268767,19.60913357070625,377,37.86705538303678,0.059512442563974366,60,20.546929424281135
279,los rios,coyhaique,L. sempervirens,16.382480716869416,30.711055692939254,596,51.261570346742246,0.2733288766658907,59,63.14754331717715
280,Los Lagoss,Coyaique,Nothofagus oblqua,-1.6975008912712113,27.66873744373743,156,40.99181201810251,0.9246626882915957,29,27.124196498194735
281,Magallane,valdivia,Nothofagus pumilo,11.882119543989925,26.10134376206532,161,32.50901186093307,0.35424600318924426,30,44.628088543653675
282,Magallanes,coihaique,LaureliaSempervirens,9.956688428082725,12.734789881365696,597,58.90143333272806,0.661653200467251,53,25.813674949941515
283,los lagos,Punta Arenas,Fitzroya cupres.,8.040268796484218,19.724022485875707,462,59.40936801928195,0.9994963504187216,67,53.87868685992996
284,Aysén,Valdvia,NothofagusObliqua,9.944791176950947,25.141051758746183,565,66.67547803466161,0.26306971383354116,49,19.284276750765514
285,LosLagos,Pto. Montt,NothofagusDombeyi,17.9789390079968,38.950391806387564,426,34.634039380937324,0.5760808790144938,77,11.84854822299842
286,Aysen,valdivia,N. dombeyi,9.912974893551459,32.858234904039875,341,42.786090399335194,0.6964377927022132,83,14.090531048535775
287,LosRios,coyhaique,Fitzroya cupres.,10.084389327090792,39.396742480279016,189,53.45743107634584,0.16462724656541516,43,86.3406753212248
288,Los Ríos,Puerto Montt,Nothofagus oblqua,6.905973455711605,42.4291338240013,171,42.469401847816094,0.1486725636961821,101,21.382897488874868
289,Los Ríos,Validvia,NothofagusPumilio,21.34454821257913,33.293091452494956,425,58.56367975711733,0.4563079116581733,69,66.67826025094682
290,Magallanes,punta arenas,LaureliaSempervirens,17.173161827353173,31.402934106802967,129,57.46899331225904,0.3858125217592894,73,15.4340963378261
291,Los Ríos,punta arenas,Nothofagus obliqua,2.5382189854854946,20.270060033147896,458,57.18943034286599,0.7142154368573138,60,18.652828178814573
292,Aysen,Validvia,Nothofagus dombeyi,10.088799603884068,49.86671264573309,506,71.89500849956397,0.06950877144858625,13,50.71010011274677
293,LosRios,punta arenas,FitzroyaCupressoides,17.64258942197463,15.821559282898095,387,59.66115611687674,0.9721666237406904,112,47.18967441234749
294,los lagos,Punta Arenas,Fitzroya cupressoides,21.406962744914182,31.18734088208495,185,52.308366672221396,0.014276981685832357,74,86.12642475518956
295,los lagos,punta arenas,Laurelia sempervirens,19.204193796833284,38.32799003545382,333,47.096967701051945,0.6013168243361512,32,85.58683624165899
296,Magallanes,Pto. Montt,FitzroyaCupressoides,13.221585448710572,38.46737577531338,334,48.14203837734776,0.5626325958673883,49,72.36869140339721
297,Los Lagoss,Pta Arenas,FitzroyaCupressoides,5.343115696034808,18.449109095606765,412,34.0368476923989,0.13471573086972577,30,58.16814641018798
298,Aysenn,Punta Arenas,Nothofagus oblqua,19.351244969556554,25.800969971324097,464,23.51434719574968,0.1509159827135298,32,46.396825391440885
299,LosRios,Pta Arenas,NothofagusPumilio,13.515515743397478,22.010452278823365,364,56.95634191596596,0.7926774877946268,44,38.49428274627368
300,Magallane,Puerto Montt,LaureliaSempervirens,15.34431007307535,10.195657704339794,386,68.35449406344598,0.8875624584126831,19,85.76700375804444
301,LosRios,valdivia,N. obliqua,14.112897808957516,31.303267417449614,426,45.048276150458946,0.28301696588376957,10,58.23270491397484
302,los rios,Coyaique,Nothofagus pumilo,8.22235250211866,22.823846037600227,492,73.80641238548895,0.4379639639625684,31,56.32580221487956
303,aysen,punta arenas,Nothofagus oblqua,16.821251061114946,45.054822847113456,368,47.35231350377794,0.35499504103835355,42,28.55208974151319
304,LosLagos,Valdivia,Nothofagus oblqua,16.132295155567235,36.15174438188672,285,20.693420283304864,0.0725470129866519,72,13.735825430809045
305,LosLagos,Pta Arenas,F. cupressoides,12.871055785426009,30.414019502141066,230,63.77373880594404,0.6732042460158094,79,85.61508638076356
306,LosRios,Pto Montt,NothofagusPumilio,17.355528999312437,25.27300467629131,390,42.81067644142782,0.8251929348056901,89,35.098820707572315
307,Magalanes,Validvia,Laurelia semp.,8.130002262883469,31.151160697856746,580,65.13168016280021,0.3048793573912071,68,45.4071218659567
308,los lagos,PuertoMontt,Laurelia semp.,13.654986120584455,27.441261840842202,376,30.8370877410254,0.9901757936307183,34,19.171195486856547
309,Magalanes,Pta Arenas,Nothofagus pumilio,15.130637364678945,30.695391088931085,419,56.18066243221475,0.07585155728235493,86,76.95394639274336
310,Los Lagoss,Punta Arenas,Fitzroya cupres.,6.325361839324689,49.01635770831969,450,37.99308374683531,0.6617907138145209,103,12.21054662847445
311,Magallane,Pto Montt,NothofagusDombeyi,14.714516945819733,19.352438446523223,279,53.021072998435336,0.44822801452608896,7,76.71926096792772
312,Aysen,coyhaique,NothofagusObliqua,18.66822573340648,28.313581313517265,389,61.49910041863034,0.4466019011066559,66,21.22280102303734
313,Magallanes,Puerto Montt,Fitzroya cupressoides,13.483845379785661,37.06388400302224,579,58.016015019408286,0.45764561603354026,16,80.92512901049217
314,Aysén,Punta Arenas,Nothofagus pumilo,14.829425487428278,25.998591582141753,476,51.04051749545139,0.2586817738014284,95,68.38181098689259
315,Aysenn,Puerto Montt,Nothofagus oblqua,17.811720196170835,45.805418406083696,262,29.323113406816656,0.7155628273322324,34,23.173621000584408
316,magallanes,coyhaique,Laurelia semp.,13.060999455668636,36.784591530118384,370,60.95516270827648,0.7215765260850269,89,55.265439428757446
317,Aysen,Pto Montt,N. dombeyi,13.511013002278556,22.811095848303765,475,65.47145656993399,0.282397110105827,42,35.01250514841756
318,LosRios,coihaique,Laurelia semp.,9.116482427337665,32.04068702274982,195,34.355044637651865,0.8353064608584502,89,24.258647912926676
319,Aysenn,coihaique,NothofagusPumilio,14.925316113396175,22.95391265812199,361,36.559561785410004,0.31684494365033,64,78.73457595288868
320,Los Lagos,PuertoMontt,NothofagusObliqua,13.325757581976099,22.033416856459056,464,66.10336037049368,0.7250931239865422,42,42.28182132057835
321,magallanes,PuertoMontt,N. pumilio,17.495448975266612,28.59802020290419,568,46.87337656146101,0.12099976751206643,108,41.8834971492306
322,Los Ríos,Validvia,N. obliqua,17.817299770916193,42.63761161901781,452,36.94829993891628,0.16870164280374567,19,23.5909339845296
323,Magallanes,Pta. Arenas,Fitzroya cupres.,18.956045195064405,37.45445039784717,387,54.088316202789095,0.31579564450825115,22,40.645254086862295
324,Los Lagos,Coyaique,Nothofagus dombeyi,12.458698245524346,29.77422393502744,535,40.42213418068373,0.5938737676678615,56,79.72934770630802
325,Los Lagos,valdivia,F. cupressoides,4.11709457187942,37.811861948023925,182,52.41563197108972,0.6455114854786993,33,39.05029683917087
326,LosLagos,Pto Montt,F. cupressoides,18.708198732323872,32.686187104158286,324,43.80189993730478,0.39635617196747486,116,86.12828499998304
327,Aysen,Pta Arenas,Nothofagus pumilo,17.155604820487046,18.30106974374712,511,45.087337698791835,0.07783915311051404,106,85.704711936671
328,Aysén,Validvia,Nothofagus dombey,11.823541976569551,28.548623808116897,322,66.65596075786178,0.3736346520927243,64,21.591892744587682
329,magallanes,Coyhaique,N. obliqua,17.774700997836685,29.268404040185345,568,12.972129798124897,0.6887675159591515,25,24.18490028181159
330,Magalanes,valdivia,Nothofagus obliqua,7.757050987418792,37.616903369259624,217,58.32126131652866,0.6709954611303159,21,79.01392562655113
331,los rios,coihaique,L. sempervirens,20.151201064351376,24.335294993979034,581,64.1817616739974,0.16019641320544276,109,41.42087351397754
332,los rios,Puerto Montt,Nothofagus oblqua,13.33187724102975,20.873354243392296,291,40.67008788233517,0.007783970268967155,119,10.349918582640747
333,magallanes,Punta Arenas,Nothofagus pumilo,10.855361934975523,29.544530432131932,178,64.06648031544727,0.7529816172961168,22,31.90974557642968
334,Aysén,punta arenas,F. cupressoides,11.891492218805562,23.545754960054474,177,35.61464049738764,0.10636816638524371,61,57.810319455644795
335,LosLagos,Punta Arenas,Fitzroya cupressoides,13.842575069998938,26.764907804163638,246,40.10024681504559,0.0823491439642855,41,73.94127727679745
336,magallanes,Pto. Montt,F. cupressoides,14.939939633502684,29.191204271088736,206,38.372494346134474,0.002701216834163467,64,20.671089367460766
337,Los Ríos,coyhaique,N. dombeyi,15.241401401997035,26.169558362755446,481,64.26938245403876,0.43260132595692724,42,18.84330915333883
338,aysen,PuertoMontt,Nothofagus oblqua,12.85196278020938,39.63182742852817,370,23.825784699982503,0.5032639009008144,16,83.76741228578653
339,magallanes,Punta Arenas,Nothofagus pumilio,16.001197867307397,44.14295106004421,489,74.60220839038362,0.6376640461485906,79,70.0918694258066
340,Magallanes,PuertoMontt,NothofagusDombeyi,15.041396371667169,38.62910742958214,343,45.42592150829166,0.29606384071258585,116,57.182368062246276
341,Aysen,Puerto Montt,Laurelia sempervirens,11.762135022128005,12.288028348451366,172,59.22368231236033,0.71042471638678,117,71.53494319967425
342,Magallane,Pto. Montt,N. pumilio,11.009046877893681,23.580263376981655,456,57.93061882045596,0.16933185740694157,88,44.30834890453107
343,Aysenn,coyhaique,N. pumilio,18.041827714474188,28.213478809678048,567,52.268476823097785,0.8319900531103473,77,70.67645978473013
344,Los Lagos,valdivia,N. pumilio,17.621630179989527,11.53726740649924,453,40.98970907783661,0.5718483288904456,5,39.744239301962864
345,Aysenn,Valdivia,Fitzroya cupressoides,15.285681775806317,21.241082828507196,521,68.63558844391781,0.5838898233720484,62,29.527565799408187
346,Aysenn,Pto. Montt,Nothofagus pumilo,19.620977329951007,28.085700307674497,125,42.277231014183435,0.20977541377910813,7,68.32107370343749
347,Aysenn,Valdivia,N. obliqua,5.193361719161828,25.510259188709384,309,39.031270134186435,0.07410874930038824,67,43.57378337258147
348,Magallane,Validvia,N. pumilio,12.178026792466484,30.086501773089186,191,63.165654252852995,0.46472480308067143,25,88.51016834609558
349,Magallanes,Puerto Montt,Fitzroya cupressoides,9.218414438326779,16.191716387230457,224,52.18624429305305,0.615611951922359,27,37.95881458464808
350,Aysenn,PuertoMontt,NothofagusPumilio,26.281361325689254,25.397176492831637,534,70.36732362674302,0.0950464586616856,13,83.73819364248527
351,Magallanes,Punta Arenas,LaureliaSempervirens,18.566099101979933,31.51909750726579,172,49.059993628167504,0.9505344745281666,87,84.63700388536635
352,Los Ríos,Validvia,Laurelia semp.,14.60469008170862,30.102014714248703,579,40.2368694095638,0.9804143602328068,113,29.34823576517969
353,LosRios,coyhaique,Fitzroya cupres.,18.92495289423078,34.46893577647883,222,54.12115209535848,0.545456695392492,59,73.85769452704108
354,Magalanes,PuertoMontt,N. obliqua,20.581378318775574,33.88574361997533,408,43.285742658688946,0.9500691552734062,114,44.64596041156521
355,Magalanes,Pta. Arenas,Nothofagus obliqua,20.528158457620354,25.928930312458355,283,40.67116233041442,0.17944523758085307,23,83.40197817842784
356,Aysén,coyhaique,N. dombeyi,19.608517425501766,31.20118883075122,286,62.47832290483811,0.025420685179524893,66,46.0099418108191
357,los lagos,Validvia,Fitzroya cupres.,13.687298383589692,22.000069053049636,297,77.47332600912542,0.03940953529038993,91,69.54429738698929
358,Magallane,Punta Arenas,Nothofagus pumilio,12.49317290258024,27.29771680972712,177,46.30307312122264,0.5875124794267791,95,47.35739273310383
359,LosRios,Puerto Montt,Fitzroya cupressoides,10.189054100096573,19.443825280502942,447,35.37888220571104,0.06164188343682353,95,28.224060457028493
360,Aysen,coihaique,Nothofagus dombey,17.512236333645035,40.65424432276258,285,47.69815475150272,0.9585456068240871,43,25.948010315574905
361,Magallane,Puerto Montt,FitzroyaCupressoides,14.205321323356094,27.265056994692678,443,57.72201844843885,0.14193321075939858,104,44.03449554050765
362,Los Ríoos,Valdvia,FitzroyaCupressoides,12.90764484741402,40.63943446228063,352,53.862192927162056,0.30472280605297863,80,70.4395725611372
363,Los Ríoos,Coyhaique,Nothofagus dombeyi,12.646693191360988,33.11496068688446,112,67.91347541707569,0.8225178019983485,31,58.405718814461345
364,los lagos,Valdivia,N. obliqua,22.250963153173444,21.143377383437688,398,59.9763475741355,0.21874032310409308,50,65.09034319204346
365,Aysen,valdivia,NothofagusPumilio,19.763402064208357,32.5110659900152,175,33.44885797835137,0.2429684584545706,38,32.586108058555396
366,Aysen,punta arenas,N. dombeyi,24.151969280640827,38.09718265087845,150,42.60022474038837,0.6423089557910182,37,48.51482767660844
367,Los Lagos,Puerto Montt,LaureliaSempervirens,17.645081499460545,29.224192083974867,374,29.287488200370117,0.2760860884892623,96,13.55162119754616
368,Los Lagoss,coihaique,NothofagusObliqua,15.28477220127449,30.740293523412383,248,67.17019018445282,0.21744763400770029,99,75.40259327664965
369,Aysen,valdivia,L. sempervirens,14.872987746275376,24.48542691644922,318,20.12169102092899,0.2541777143056575,100,89.19137297918996
370,aysen,valdivia,Nothofagus oblqua,9.898492263692635,30.241032264773473,221,30.750015040665314,0.4906474993407268,54,42.55032500997367
371,magallanes,coihaique,NothofagusPumilio,8.692905041242996,32.37898188802142,310,42.322963009922404,0.9660998727314821,24,10.877092250523468
372,Magalanes,valdivia,NothofagusPumilio,17.53670510946437,24.211841858814896,379,58.45876104657225,0.8322379415612283,44,23.58341116407579
373,los lagos,Pta Arenas,F. cupressoides,10.326606447583726,19.207040633203455,125,42.17519879441523,0.28461026456017713,103,62.20215022003351
374,magallanes,Pta Arenas,Laurelia semp.,16.05728876933618,42.87970499583194,272,44.52155879428262,0.36337320849809773,99,58.96634545630874
375,Los Ríoos,Pta. Arenas,NothofagusObliqua,20.57733341547606,36.041205059847414,255,44.8170819009095,0.4645122505040774,62,73.02917756684352
376,Magallane,Pta Arenas,NothofagusPumilio,11.672730334845518,24.523418946286156,337,52.59173933537369,0.9789296470169904,35,30.310720876885455
377,Magallane,Valdivia,Nothofagus dombey,25.05240817295789,32.19657257158055,475,31.692326970949974,0.1723904683357157,42,71.09055324377073
378,los rios,coihaique,NothofagusPumilio,10.046524395279503,15.214213323270108,181,35.79234427927929,0.35748310349188284,90,65.03872172189358
379,los lagos,Coyhaique,Nothofagus dombey,19.950973782449232,10.229290260896441,591,75.21385548193837,0.729426093982715,49,35.82515981710746
380,LosRios,coihaique,Nothofagus oblqua,17.12378090566181,40.84133087477801,455,56.035986457955175,0.9639437342689433,45,53.63905184455696
381,Magalanes,coyhaique,N. pumilio,20.97047624973076,32.29551140261541,589,61.411732577792684,0.15567521276423768,13,21.781904679866138
382,los lagos,Puerto Montt,Nothofagus pumilio,9.419011943201552,29.52297530515384,512,50.87042797182825,0.22737995419434576,13,46.20516027484661
383,Magallanes,coyhaique,Nothofagus oblqua,26.535104584768057,32.32657204812953,372,47.8957962763589,0.22569467439043023,67,80.49578716445127
384,Los Ríoos,Pto. Montt,N. pumilio,14.106124581085473,62.261316589197016,167,56.856964191429206,0.02093202949207351,83,43.69531038603127
385,los rios,Pto Montt,Nothofagus dombeyi,18.383239696496407,38.690952862453244,143,60.914205255141994,0.6041156249809495,81,77.16533651803375
386,magallanes,punta arenas,NothofagusPumilio,22.222437444732506,19.54559733625193,592,62.69113512037578,0.6707030741458938,26,57.22026922077555
387,Aysén,Pto Montt,Laurelia sempervirens,11.97668966252392,13.196236080796751,160,48.1016066027099,0.6025258901252534,20,25.350137048188543
388,Aysén,Valdivia,Fitzroya cupres.,19.128631814735893,40.545357633594165,222,64.33064834417482,0.07132298941281434,36,56.48849957583171
389,LosRios,PuertoMontt,Nothofagus dombey,11.142651773892537,38.56095854230007,448,13.006748167555678,0.0692301257456317,70,50.478666332565076
390,Los Ríoos,punta arenas,Laurelia semp.,21.984807902289198,35.75060767550441,295,63.38430514587682,0.21038655449412402,94,41.89130681571072
391,Aysenn,Pto Montt,Nothofagus oblqua,11.199096343856331,21.87120969100607,429,43.59641064884297,0.2902945156989146,18,19.570435161285626
392,Aysen,Valdivia,Nothofagus dombey,15.192534912478795,33.632853898839755,508,58.300736694525455,0.7865436559100474,42,43.33669310777839
393,Magalanes,Valdvia,F. cupressoides,16.5306035050598,22.766548312565348,578,40.26008411456205,0.15939026574892112,102,15.820990099170169
394,Magalanes,Valdivia,Fitzroya cupres.,18.921498848613076,36.627818860209615,422,30.099582048833337,0.044092216397532136,12,17.901524111900102
395,Aysenn,Pta. Arenas,N. obliqua,24.842381542132728,39.826569072723416,210,55.09556046975001,0.39398750771305513,104,43.27332263461728
396,Magalanes,punta arenas,NothofagusObliqua,12.740155051927552,24.565272411704647,357,27.47704215018201,0.4163921701419203,25,34.4305185574771
397,Magalanes,coihaique,Nothofagus dombey,20.693673871368034,41.31810161215424,188,44.004838576659395,0.45090733818895423,60,84.04354606897788
398,Los Lagos,Pta. Arenas,Nothofagus pumilo,24.851292243170683,31.148523995627098,532,37.81355463343771,0.8269035440269685,50,40.05646443042164
399,Magalanes,valdivia,Nothofagus obliqua,15.828666804324586,34.918732124419854,297,47.37451192559785,0.09800541487094172,47,70.62864976576802
